prompt_sha256,category
8d53f05ba414e06ad9979d7b2f08886d76190b34a822e1cc0ad404d069c3b8d4,AI與機器學習 > AI應用故障排查
8d542e85ea5903485b2e0b6af6e620c8741d476f7f038a5f9078258778f8f739,商業與投資 > 財經新聞與市場追蹤
8d54ff6cab91b32c26ca400058d55d6e3cf038bbaea5328f1d0fdf3682074aff,教材與出題 > 題目生成
8d57890baf2fdf035892e2f1aab04c2226aadb84430fc7d9da59d3359672817f,教材與出題 > 題目生成
8d591fb82fb68894c3be2b964976378905371754f8be5ed63d61a407f9db6933,文件與寫作 > 工作進度與交接整理
8d5d10c273a534ac22444ee336b60a3223545e2a3075e383098dec9eed556fda,學習與研究 > 生醫文獻內容研讀
8d5e4a8fb32c78faa102544a4bc196c84b3f9908b4cefec2dab31220224ad998,教材與出題 > 概念抽取
8d60f7bb5c202205a3194541907f61f75e1a111d0c42c40a200fcbbb41a6844c,程式開發 > 前端開發
8d618b9c4578e7b082ca2e1901ddb9055133834e52a7bef4772aab1a8b515f28,AI與機器學習 > 文本分類與語意標註
8d633b8b2bf853e920223cea1008b8b25853002269964e82bd61ecbd7992817e,AI與機器學習 > 模型評測
8d63d1f1b9ec53e18b2879d22675744a04dbe9a5b1b31244918933b419c8b206,教材與出題 > 概念抽取
8d69758e9047316040baf6f0a07ecd4c7fa138797de96a05e882c7b61c2428d3,程式開發 > 前端開發
8d6ecce6f08bb047bc4c29d3a3f656ccf05f499d3d49de0a0c6e39c525b78cc4,生活與一般問答 > 日常對話
8d6ed77a994628af7cda16b5ac8c4cfcfc23bc83144ba1d93709bb9f7c0a7991,AI與機器學習 > 文本分類與語意標註
8d70ab84c90155e936dee5e5f699bc8be81cd66ecf6081ff0b5040a3fbcf791c,程式開發 > Excel巨集與辦公自動化
8d74cfe732b007c6c0401b0a42970ad6538d7d67714f40fb7b5e98d179c0beeb,文件與寫作 > 簡報視覺設計
8d7638ab48ddee7f840d545803cf13beadc46be1c430871bae2124014e4cdb07,AI與機器學習 > 文本分類與語意標註
8d77a62c151136ffac45029990b7e0c8bfb8771820a4172d3922b03b118a3d5e,生活與一般問答 > 日常對話
8d79ff4c27f2dd4a855df1d07fe642904cd949588e62138972500a5661945ade,AI與機器學習 > 文本分類與語意標註
8d7ad00f120ae246b174d7ca972da1cdb5fc71040215e0d6d3c4a51a2934aee6,AI與機器學習 > 提示工程
8d7bf651d12dbe6180f543d3c025d01014d49e36ff5b697ac7a2f7134a836df0,AI與機器學習 > 提示工程
8d7c70bd3a8b41992112dc81146f7a3dad3f8e6fdea011c017399171c6ca9adb,教材與出題 > 課綱約束核對
8d7cb3fcf5aa99772bc7cafc0846e4974f99843b669ded6480916a6e21c3d422,程式開發 > Python
8d7d673c642903459f3528676dc935ed04079944ba6bcce8dbbe792674c7b72c,文件與寫作 > 格式整理
8d7efaa7b4331dc60a2ccc08e176760d27dd5c188df8293152549e85bd0cdca3,AI與機器學習 > 模型評測
8d80c7059945a9dacbcd1fbf17569e0e2065eb59d0ae7d16ede4cffabaf65601,AI與機器學習 > 機器學習理論與數學
8d849390679a6ed1e4d3b5c1199631669f6fc89f4a8ab5efac997e5bb5e05b32,AI與機器學習 > 文本分類與語意標註
8d864ad1ff3b32de6fad0071e6c8e5634295dce97be0be9defb76c757d593b26,程式開發 > 程式碼解釋
8d8810fefd90559287f2761a31205c4e01beb94fb793417fcc84b3c27aebd0c5,系統與維運 > 通知與排程管理
8d8973eca7f52ff101715b76c68d69f3b7dfe619c40a220a6453a844c1009424,生活與一般問答 > 健康資訊諮詢
8d897efebc809cbe4ba3534ffff27d5d1b037693e108d2838782def53ee76c9f,AI與機器學習 > 個人化工作建議生成
8d8cfe198921b26d8ccef3b266d5ce3b115d89d65c7172832150004b420c7ee0,文件與寫作 > 配色與版面調整
8d8e6e60a626e6d50ca9d9027a45f1c699046345c02773b48897f1c5651b138b,生活與一般問答 > 一般知識
8d8f69b9a7188bfb54a3217bbc38db0cf7c9d89dde678b1c79b40663282fd55f,教材與出題 > 題目生成
8d8f86280056712ae0289a047ee9867ab91f712d82667cba48c54b95d9bbff9c,程式開發 > 程式碼解釋
8d951f05d35cccbff110f9cb11ada7eeccaecd624c958e954aae2883e5590b09,AI與機器學習 > 文本分類與語意標註
8d986c5d7efd15f67c1aa483a3eea272aa8d7f524020d78af1487af4987fd3ee,生活與一般問答 > 健康資訊諮詢
8d9cb6f15682a93b423e3670b4da8abb9d63302205e59870bb4a417aa7bedba2,系統與維運 > 檔案與資料夾管理
8d9d980e146f372abcd0aae162befdf75d6b8814657b3246bd7ef8198552c283,程式開發 > 程式碼解釋
8d9da5aa0b8b37fa4452235327a105ab83668a1e5545de1ba9ed84fa4ff59509,生活與一般問答 > 動作表現與平衡狀況
8d9f070058f4b4547230a24e722251fa065924c7dd8b7482bd5f3351a70e20fe,系統與維運 > 應用工具設定
8d9f23182c19a32fdc67d7fde98f41a4a86fcd8f8e10ce01d5b74ae06ff18b3c,程式開發 > 除錯
8d9ff76723865586d80f3ad84a2c5c21910f1e3041de2636aad61fbe823798b9,程式開發 > 程式碼審查與測試
8da0879fcf6f8136bb4a3d90d14056ba5822a0475a49874f9525c320e24d25e4,AI與機器學習 > 文本分類與語意標註
8da16d8d0f7981d7f401e0595f44670d8ba4e5201d9bf05a2a02ac0c89837c02,AI與機器學習 > 文本分類與語意標註
8da36ff22797d570290687b0958cead14ceb19a27e4b2ff19b775a6f119b13ee,AI與機器學習 > 模型架構與推論流程
8da555c2059a5919f0322f589e36564e63c5eeffe14e6bfcd047a9545505fe99,文件與寫作 > Email
8da79ca339a1e836327b7905cc55ecb32a920df6f3c6b3f2dbe21e7397cc6413,程式開發 > 前端開發
8da93d78fdf8cec58efeb16aba4d97f9647c42a53c0701276df41fb015ccbcc4,AI與機器學習 > 模型評測
8da963a2bf7233f93acc2005c03892bf3eeac833c4def35f7b0f387bdd537cb9,教材與出題 > 概念抽取
8daa7cb40c1fd024ebb39ff562bbeec7c3bcb9d2dd09db1e93371fd3c2c5e89e,AI與機器學習 > 文本分類與語意標註
8dab2a3093275d6695f50ac0e721ab99055bb8cb10416adfe811fc199cfa41c2,其他 > 更新內容顯示問題
8daccc95129366509ad034bb6dc64d0c2e5ae54931d0147372f495da015da6af,程式開發 > 前端開發
8daffd958fd2727c5b23085e51048778deee281d9f3f31a88f2b6eed593a9e56,程式開發 > 提交與規格合規審查
8db08c49436dfdb5480c0d61ae4b7516ceb65d6fe5807231ace3f8dc66a6acb3,教材與出題 > 概念抽取
8db1f6fc1d36ff512fde3b0f8c7d200a1cc8c3b47067cf1aeb2616a4f2154319,生活與一般問答 > 一般知識
8db5f335eaa462e338d26795e7eb77be33ee7c9b050580b06630e6ee9c2dd460,其他 > 更新內容顯示問題
8db6848c5983cc4a5fa12a804275295b8750709c4e3e9a98cff2aa71b15f2b4a,教材與出題 > 課綱約束核對
8db9a9c03eab1093105d4ae064c241850f32a7a6e9d2e7e4d258a9ced6abf78c,教材與出題 > 課綱約束核對
8dbbe4bfab0386cc4348711ad9afa144abe6a7a02e1d93bc6c9be08a595ac4a7,AI與機器學習 > 文本分類與語意標註
8dbe11fbff32b75654216bed4fd2baa96b40a8919d61b996b3dcbd4a6edcf264,文件與寫作 > 語句語氣與評分調整
8dc1e124970e49d11b8135c9a2b4759c09911319e9f7651181f7a872aa3a60b0,AI與機器學習 > 文本分類與語意標註
8dc8b664ac5c94aad012325a8523f11c1e6f0eb5bae5e9380df4ff19be972efa,AI與機器學習 > 文本分類與語意標註
8dcdefc6a118663557decbc5965450c6a4facff7c56f1c7ba73ba85c5c9d9d50,AI與機器學習 > 文本分類與語意標註
8dce5908dc98778116c1e3f3036a1661ca26ce6e1f499b5a9a4b844253d0d0e8,AI與機器學習 > 文本分類與語意標註
8dd0a719fe3c60772bbabd3b67ebc3d6262aa6bcfbacc406613a7495f758a0db,AI與機器學習 > 文本分類與語意標註
8dd24e2a05da6dccfff24d74f3796ebe5599b35d714eca5e6038800c00bf4438,AI與機器學習 > 文本分類與語意標註
8dd509a73ee0082ff531c53c60d2064c1e93a3037227694022b8e03365b5addd,教材與出題 > 課綱約束核對
8dd59a0e9bce8623e0473783305844950f56b17a6dc96c7c491f579795a724d1,AI與機器學習 > 文本分類與語意標註
8dd5cecd6b15649fb36f1c23c7eb8da0e078fba0b66f9183504d74dd4fa62cf4,AI與機器學習 > 模型評測
8ddf69270ac3cccce0418ae70951412a487d6774b5b80cd772f514ecea492a8a,程式開發 > Git
8de127a8ee068b02f897f2a9d86ccba105fbe4cb615d53d6d8be250ed360dfe9,AI與機器學習 > 文本分類與語意標註
8de206563bf4dab6230b7a73aae26e45a1145d35ea45ec98e9a44d8e976749d7,文件與寫作 > 影片製作與敘事規劃
8de3d52012d5f81f9767d58d8022d27c05ed7c6a9b34487e0c1d687b91e84856,教材與出題 > 課綱約束核對
8de4637e769e1aa0389e3af44e08f1802c37b0b5f7633fc1e0d20daa2e85f4fd,程式開發 > 遊戲開發
8de572abed46dcd8b91b2daaa4eafd7228e05a787caff17bddd99d670d80a646,程式開發 > 提交與規格合規審查
8de86ffd122a700b2c82e3e7e9239e7534e3e42b1ce1b91cff8d00135fdabbfa,AI與機器學習 > 個人化工作建議生成
8de8fdfb58fb53b6b6c2ee82ec116dff08e538517f0531e42823f2131d958b43,AI與機器學習 > 文本分類與語意標註
8de927321e1051e8e595bfa2b96f542d9c43e16cf83d7f298480fd2fcdb01143,生活與一般問答 > 日常對話
8deb08e2a7707229f7d51dbedb3b4de0b7131d0afa2285e2908420c68e81369a,AI與機器學習 > 文本分類與語意標註
8ded4f67531dd961be11deaa293dd3a7685a09b4db5bb564f299d6300f71c847,系統與維運 > 瀏覽器與桌面操作
8ded54146f065d8ba84d4893ba34492c6f94b954642a41e8e076f238a89e25b6,學習與研究 > 文獻搜尋與引用
8dedf5d562fc0ec19b6d52f270a11e03a032cd66ac713f032b88060738cd4062,AI與機器學習 > 文本分類與語意標註
8dee786d27433963c2c423eb71c7cd3aed176f62259c0457c78c66444eaaf1b9,教材與出題 > 課綱約束核對
8deee120303aa3ce3539efba338c458e0d54030bc1bc64fe774cabc089db01f6,商業與投資 > 財經新聞與市場追蹤
8df6ca5e2c9ec1a127a79d569e537621df4cdebc7bd2c3cddd688f4cb24620c4,其他 > 更新內容顯示問題
8df707a6c00d47d0e9c3690177ca4089e69b43a533d5449fc5a179898310347d,商業與投資 > 財經新聞與市場追蹤
8dfa5ecf752d4670610dae4347b0c4e94aaa43bd35ca8a1678529cca929d20df,AI與機器學習 > 提示工程
8dfaf11ef9ebbb04bbe3bbec4049b596eca7021147b33d3766af2cb04526b71b,AI與機器學習 > 文本分類與語意標註
8dfc8ea2d8866384ea66c721ab53b47437f92e0f1f09af49b93ac827b6337ca5,文件與寫作 > 介紹頁內容呈現
8dfd25cc328f98dbe6fb6ccc6e33b0dd6f9ae4347ca1b01f8f3a0da826c1efd1,文件與寫作 > 標題與主旨處理
8dfeca7eba0baccbbb20d7664942721250b2a9ac4a7bde26cd92e01850e5303e,教材與出題 > 課綱約束核對
8dff5d77f2178cab1af5a30c0ecd142550cf5543e1b2c95551d72e8f61200dbe,學習與研究 > 臨床試驗資訊
8dffb1c033231e0c78df1ce2ab1642400fb096e715c8a6f6a68607460c243d28,系統與維運 > 檔案與資料夾管理
8e0432fbbad35c70f0721230d1f1ace714c6055e33789492ba688ae0cf6ba830,文件與寫作 > PowerPoint與簡報製作
8e049a87bf797e8e66f3f02d710754fb2675f694363addb3a8a8a409fdf71988,AI與機器學習 > 提示工程
8e04d2c2c8d277c074e0bc61f40924db0a59b0c947617304be950aa99b69e75c,AI與機器學習 > 提示工程
8e0582b6ab8c624ad3ca4a66ae07ea9b39abd9b9e132ca4b6c85b6369a036368,教材與出題 > 題目生成
8e06c7a99cf293be3e575611d08f8b5f06d7b08204028abb222cb08ac19f951a,AI與機器學習 > 建議內容安全審核
8e0966a8c5e683e77756630ac9603cc75ee14878a4775ae6220421ef66f7065d,文件與寫作 > 圖片與視覺素材製作
8e09cc3e537771e1bdac232fed5ec318b2cca7cb147d883f11bd61d092e0de78,文件與寫作 > 郵件內容處理
8e09f419fad4fa759a1b92d54dfb5b550ce6787cfd34dde574a2d3d9897289ea,AI與機器學習 > 文本分類與語意標註
8e0be9df9f44b50dd955d1e1aa078158aa8694d870fe6962a3b468682e5ed40e,AI與機器學習 > 模型評測
8e0e18f3862a80af0e13e6915d58b43c85acacd2b4387574df231b085aff8bac,系統與維運 > 檔案提供與定位
8e0fdbe5ae15dc8a0a0dc17834807775820f1f340954d364fc602ecc7ceefd0a,AI與機器學習 > 模型評測
8e0ff23a91657a67295100391d6c92b685f81d32a8bb4da0f2db7cd192a18f98,AI與機器學習 > 文本分類與語意標註
8e10f1896ef7242bf83f14567ddc2ec315398873c82867a1a42285dbb4d40102,程式開發 > 程式碼解釋
8e154dfc66b58efeb9f046cfd6d6354e0a5f959379721c9895c51853d71a3c4f,AI與機器學習 > 文本分類與語意標註
8e16079f3e7c98234594e174215b5ece733e4ce44ecd12899aa9e49aeb65d172,系統與維運 > 檔案打包與壓縮
8e169fc0191a5a9a5f4f13842fb358a36161f71a56edfce2a23243a1ffe38884,商業與投資 > 商業策略
8e16f637e09522e391bb9291f55092c43d7dfe2bd26d5b3613cc5aea914db6da,AI與機器學習 > 執行紀錄摘要與記憶整理
8e18027cfe6abcbd79e2228c34eabbd764c89bb6df82a97ef17711043cf4f582,AI與機器學習 > 文本分類與語意標註
8e192cdbed9ee411cd8e1b6ced95525245557f9b1c8a3dcc72610332ccba3d88,AI與機器學習 > 文本分類與語意標註
8e19d9c2eb6e956472eb55a0b9a9c948873e70cf7f941a144919f3e8929d5fa1,AI與機器學習 > 模型評測
8e1bacb3635f2644a731fcd904c94ebecb99a0948b7d95f83c21d86f1d0f053f,商業與投資 > 財經新聞與市場追蹤
8e1ea9c1b7644854bc8dc89904a5bdf9c5f0e2d9f9a7e910830ede9b48f07372,文件與寫作 > 內容改寫
8e1f1ed2e6d112d77edd55dcece56b0105f82d3f86d503e3b5493740f73b1c39,程式開發 > 桌面工具與影音處理
8e1fbc0abbe6c3a717a6069a9440e6b85c645f3e318fcf463476b6ad873679bc,系統與維運 > 設備監控與故障排查
8e20216b58d5f7bc3f145cf8700cfc3ca4d7ecc040cc9f59529fa304f135f693,教材與出題 > 課綱約束核對
8e207159915767c1af0dd0db6bfcbcc7f622aa26b423babb1cd3c5add86beefd,AI與機器學習 > 模型評測
8e2111c985ea8fa0493b7867db7995285f8d43f34bf6c5d01ac899628041e221,文件與寫作 > 摘要
8e21a9e0ec078670ee53dceccb3ee099d40a6540001a2cd40e35c14add29ddbc,程式開發 > 除錯
8e24a615208358e9548b6f5b4a662a95948eb4d5cc869226a94dc9a97bad939b,AI與機器學習 > 文本分類與語意標註
8e24ea8dd26c411f127fb2de807076c8c50f608e50bc470f632f9394b44a0e07,系統與維運 > 檔案與資料夾管理
8e25865a448c7f2d5eb7f86bacdcc7999348d35d7d59f35c4cf16c1bee244964,AI與機器學習 > 文本分類與語意標註
8e26b25738fe6b38655d03fcd036ba6bb04b8060067f964af9f77d5aaf1f16ac,教材與出題 > 教材摘要
8e26eecbd59590bfc32bddc0495fba05adadc65d7a2854f0e38c39525a549edf,生活與一般問答 > 一般知識
8e278b690c2c9a05c4b5bdc28730b9605d96e010b50233df37454c3dfbf9ff8f,教材與出題 > 概念抽取
8e29427c5c52fb84d9f20d3a93894757c2e6caae1fa3ac42ca898d3ae3dcc1a5,教材與出題 > 課綱約束核對
8e2a7969957bfb93a8eb2ff062c26d5061fecaf44e30efc9e8d0d6bd055d14b4,教材與出題 > 教材摘要
8e2ad89649afe63ca1f0d9f516c781beae7ceea7df10701fac6829abac9b2165,AI與機器學習 > 提示工程
8e2b53b26d45f6618bfebf11728c103e48378761251accdaf259470bf269ae2b,AI與機器學習 > 文本分類與語意標註
8e2b57f947b28fcda46bbdd3f06628c609fedb02df5f69c06897e1424fc68b13,AI與機器學習 > 文本分類與語意標註
8e2b741721c0969723a0562c9e19e302580c6c05d214da33cae7f27e41b58ef8,AI與機器學習 > 影像生成與編輯
8e2e60cc110cdeb9263f9cecc9ad6f6e81f398d505578410d592529be6d67cc2,程式開發 > 提交與規格合規審查
8e2efdf7eb79185b3c332aecea7df5e15caf083d86f566dfb516e1cd61557eea,商業與投資 > 財經新聞與市場追蹤
8e2fa69a158b2d071610eebe96f09cbd2e8e42faf3a5028ee58e317a7769aa7e,AI與機器學習 > 文本分類與語意標註
8e305cab19cfe4504763a1eedfb374e41bd0f7e2c279ce6ab82aeb706139de9a,程式開發 > SVG與程式繪圖
8e332085962a55726d2ad223986c898a5b959288104e8a3ea8a5e664a2b54629,程式開發 > 專案架構與程式重構
8e36dcf037c7d3388162ecabc7590d0af8215b2805e307a3366b22647ee8d041,AI與機器學習 > 文本分類與語意標註
8e38072fa270b0fb4232d50e032029487395e734895717b901f0827debf64a3c,AI與機器學習 > 模型評測
8e3b45c50f1d8895c6ae6023ccf257b2b698ac16f8f63ec49ee1de7e6cbee144,AI與機器學習 > 文本分類與語意標註
8e3bd149bb012cdfc6983333e60f3196496c399ef52e63afae2fe9a12547ec94,AI與機器學習 > 文本分類與語意標註
8e401773cefecc20bd9b19cffc7693f2480d652391ba74ab72af3fdc8e67794f,AI與機器學習 > 文本分類與語意標註
8e41af9bb60f0dba7fd6ea063fadd06fc0b581a3e4d5123b3ae227b5130a8af5,文件與寫作 > PowerPoint與簡報製作
8e42648f31f540211463e9371e25539d60a8f2c75612aa636eb3f050d125426f,AI與機器學習 > 機器學習理論與數學
8e43cb77bce09410d9482eb51296a7785d7ef5abd9676512753b90dce11a729c,程式開發 > 動作觸發問題排查
8e450f6874ae6feb0ccc7e68e75bdbf954b0479265eb7b04b3fdafe6add3032a,AI與機器學習 > 文本分類與語意標註
8e4a4efde47b9fc5026c6721959c1ab32ff5b470b03ffb7b77c560732a3beb9c,文件與寫作 > Word文件製作
8e4c707871189b6a5d95f11d37b1b644da44df06aff3c9061ed6f530abc1e0c2,AI與機器學習 > 文本分類與語意標註
8e4d1305a5713286cda5d9d342b0e9b4047fa176807b6340597c50e66089438a,AI與機器學習 > 文本分類與語意標註
8e4f3a314ab1fe5ef1cfc8d3a2253c7b854a6205d8ff261943edb53b389c9fd0,文件與寫作 > 翻譯
8e4fc1fb7c6c571115309e59abf84e2decf534dfe7462a66422725d5ef18bd4c,商業與投資 > 財經新聞與市場追蹤
8e5048db67e10e89814d8d2f70f99443fca485ee21f39d016ebf8b8a82a5b9ea,教材與出題 > 題目生成
8e505160c2824c42cb274487d4470aa10624f4b00833351b9b108c52f7d5ace6,文件與寫作 > 翻譯
8e51f07a516ee4e6dc55022b67940e3b1b4d29cdc3ad1c6d7d4a533b2dd68c0d,AI與機器學習 > 文本分類與語意標註
8e522f5a187cc05690adfc45b0e216126b1b5e75804ed5f6f40e1ea9b157d6ce,教材與出題 > 課綱約束核對
8e53dfc48407212e22b2760fe917548a684125b9d763cea82415b2166ddc7456,文件與寫作 > PowerPoint與簡報製作
8e54f2128f0439cd29cbfc6f2ac9c4debd8aaa2ab77672e55c03b84345887d0c,系統與維運 > 部署與服務設定
8e56da97ebf83aa99083ae8164eda9c366432e1d4939ae549e2ff1214ac47852,AI與機器學習 > 文本分類與語意標註
8e574813c3ded020bd53dd8d958a084ec2d769b540a7f1c5139ba85fc944c9bb,系統與維運 > 瀏覽器與桌面操作
8e5abb95cd7db3fdaf719dc12ffbfc4777b0fd515d5661c6358137760378be15,商業與投資 > 財經新聞與市場追蹤
8e5b99d212698a8d04d8ee48078543293360e18f9210e40a36ea5b0f4cb8af84,其他 > 更新內容顯示問題
8e5bcf2b4150f6f024a90610bc8796aeb49644da4865ca40096c3388ee8d1d8d,AI與機器學習 > 文本分類與語意標註
8e5c0c366bd431f1fa2fac8394eedf0761c6861f58117dfca639888cfc8352b0,教材與出題 > 課綱約束核對
8e5e2922e4a825f7d0db6cab5b6cc958272b3c8f61797152d68c341a472dcb47,AI與機器學習 > 提示工程
8e6170788a811da064ca18c8706f90f8d73e24e58b3d0d85d45c611c8807fc34,商業與投資 > 財經新聞與市場追蹤
8e6275f2cf86120c1f666d552c4831acafb449e0512e2fe9539f0ce94ab964dd,AI與機器學習 > 文本分類與語意標註
8e63ec0a0a5f55d7bb9a7f210218e676cb7418805e41fde2cd939ce2aad5e25f,系統與維運 > 瀏覽器與桌面操作
8e6587d30f5696299f52463002d3112f49d941f1d0225084181725c30e1b5a9a,學習與研究 > 概念解釋
8e66c0d6f7561904c590b2f9d566edbe92315213f45ec91fb90e2b89f5d7cc48,文件與寫作 > 內容改寫
8e6ae938c4762fb273dca781aebd9f3c2c2b107054e625ae604bbe89bd6c920e,程式開發 > 程式碼解釋
8e6def8878c27a1e32a7afa611f8efbba82d056855f04a05b46283771ced3ed3,AI與機器學習 > 文本分類與語意標註
8e707e0bac7dad6389d8f0fabacec98e0ae9ffeb387afb775075b0c8678a8ce7,AI與機器學習 > 文本分類與語意標註
8e743a4112ac5edec47a621665bed8bff89286e7b1d28052083b6d21e66689fd,系統與維運 > 設備監控與故障排查
8e74f9593c232d9e3f2ef729c88c40f28c5baabac3d0774d1079e6326796d794,其他 > 任務接續與流程執行
8e76880546913daa5d48efb0f1061ebee12e0ecc11b321c81307e73ae4ad8d9c,教材與出題 > 題目品質與答案核對
8e7af0244e36d6550a659ac103a31eda7ee581d41892cb903711dacf230dbedd,其他 > 任務接續與流程執行
8e7b330a6ee2fc65946992b4b8e6bd781f5387da5f11236c92ae240ef6cbe7ad,商業與投資 > 財經新聞與市場追蹤
8e7c342405844d3b72b7b8ba3677164b8c76b8e8755960c53676767f215c8cfc,生活與一般問答 > 日常對話
8e7d8f49b5b96f8498f3568536914fb819ffd202f0b9255727fd1db0d03ec2fd,AI與機器學習 > 個人化工作建議生成
8e7e8fd16b68857263f0fa73c821d9f1302d1e3fe683c1230a3a66170367ca1d,AI與機器學習 > 提示工程
8e827d6cdda709369a9d8b4a2dcd5fd8f94203bb4e081c63079a8c34188283c0,AI與機器學習 > 文本分類與語意標註
8e84384fe01c18ac1fddd11e788d2159743b6be7928e9b41425dd1bba0689426,商業與投資 > 財經新聞與市場追蹤
8e8458de226c15d831a30eacd513cc1a25f227b909ec7ea4cc8256a3d31535fe,程式開發 > 前端開發
8e846fd3d905624b3e229b8997df757df928d91f2dac01fb315a87e4e2655c94,AI與機器學習 > 提示工程
8e851d23044b3f72c0fb1b2a3dd81506994f007a008b486d9bc13dcd9d5d0d18,教材與出題 > 課綱約束核對
8e86e6531814b9b277c34a06b041599cdeb3868eb20074d968dbbbd47d2637ee,文件與寫作 > 文件閱讀與理解
8e88730d299c13bd904898b19e20de13b2f01c181d7902dba630f7e92c25b162,商業與投資 > 財經新聞與市場追蹤
8e889a00ddf4fea6e8852227b9ce571283ac6cb08dc9a7daceb66ffb8ab96045,AI與機器學習 > 個人化工作建議生成
8e88e2dcf9df93d7715f89e7c4054e7e3a7b3c4f6fc291e6e17aa9401ddf3b70,其他 > 確認與同意回覆
8e8ce7cc0e7ccfbf4908ef7a1871a3b456c61014d937226292b637725f2d49e5,AI與機器學習 > 文本分類與語意標註
8e8fa1a1cbb03c5ef12a480fcf0f570354e9e267863c89f4a0d19c8121a35fac,系統與維運 > 設備監控與故障排查
8e903ecdd33fe41337b2c19d962bd9684ea662e3942bdc2f9594799b56f64ce7,其他 > 更新內容顯示問題
8e91090006143f5ada685a515424084133324074cb3bc4c6d3dd59a48305bb3e,教材與出題 > 課綱約束核對
